dateCompleted	meanID	userSurveyID	value	answers	dateStart	itemsetID	kpiName	isDeleted	sex	birthDate	entryDate	age	employment	orgNodeID	orgNodeLabel	orgNodeShortLabel	orgNodeLeft	orgNodeRight	orgNodeLevel
2020-02-28	5520	1168	4.0	1	2020-02-28	102033	commitment	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-02-28	5521	1168	2.0	1	2020-02-28	102035	emotional_exhaustion	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-20	6580	1434	1.0	1	2020-03-20	102020	personal_development	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-20	6581	1434	1.0	2	2020-03-20	102022	communication	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-20	6582	1434	6.0	2	2020-03-20	102024	rewards	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-20	6583	1434	2.0	1	2020-03-20	102033	commitment	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-20	6584	1434	7.0	2	2020-03-20	102035	emotional_exhaustion	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-27	6965	1541	1.0	2	2020-03-27	102009	direct_superior	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-27	6966	1541	2.0	2	2020-03-27	102020	personal_development	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-27	6967	1541	3.0	1	2020-03-27	102031	satisfaction	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-27	6968	1541	1.0	1	2020-03-27	102033	commitment	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-03-27	6969	1541	8.0	2	2020-03-27	102035	emotional_exhaustion	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-06	7589	1688	1.0	1	2020-04-06	102020	personal_development	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-06	7590	1688	2.0	2	2020-04-06	102022	communication	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-06	7591	1688	7.0	2	2020-04-06	102031	satisfaction	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-06	7592	1688	6.0	1	2020-04-06	102033	commitment	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-06	7593	1688	2.0	2	2020-04-06	102035	emotional_exhaustion	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-17	8154	1830	3.0	1	2020-04-17	102020	personal_development	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-17	8155	1830	7.0	1	2020-04-17	102022	communication	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-17	8156	1830	6.0	1	2020-04-17	102024	rewards	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-17	8157	1830	2.0	1	2020-04-17	102031	satisfaction	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-17	8158	1830	3.0	2	2020-04-17	102033	commitment	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-04-17	8159	1830	3.0	2	2020-04-17	102035	emotional_exhaustion	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-05-26	10632	2371	4.0	1	2020-05-26	102020	personal_development	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-05-26	10633	2371	2.0	2	2020-05-26	102022	communication	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-05-26	10634	2371	5.0	1	2020-05-26	102024	rewards	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-05-26	10635	2371	5.0	1	2020-05-26	102031	satisfaction	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-05-26	10636	2371	5.5	2	2020-05-26	102033	commitment	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-05-26	10637	2371	7.0	1	2020-05-26	102035	emotional_exhaustion	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-06-05	11296	2537	7.0	1	2020-06-05	102009	direct_superior	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-06-05	11297	2537	3.0	2	2020-06-05	102020	personal_development	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-06-05	11298	2537	3.0	1	2020-06-05	102022	communication	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-06-05	11299	2537	6.0	2	2020-06-05	102024	rewards	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-06-05	11300	2537	6.0	1	2020-06-05	102031	satisfaction	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2020-06-05	11301	2537	5.0	1	2020-06-05	102033	commitment	0	f	1960-02-09	2015-01-26	60	5	200	Germany	Germany	4	5	2
2019-12-06	580	120	6.0	1	2019-12-06	102009	direct_superior	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-06	581	120	5.0	1	2019-12-06	102020	personal_development	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-06	582	120	2.0	2	2019-12-06	102022	communication	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-06	583	120	8.0	1	2019-12-06	102024	rewards	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-06	584	120	7.0	1	2019-12-06	102031	satisfaction	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-06	585	120	2.0	1	2019-12-06	102033	commitment	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-06	586	120	8.0	1	2019-12-06	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-13	907	183	2.0	1	2019-12-13	102009	direct_superior	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-13	908	183	2.0	1	2019-12-13	102020	personal_development	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-13	909	183	9.0	1	2019-12-13	102022	communication	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-13	910	183	1.0	1	2019-12-13	102024	rewards	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-13	911	183	3.0	1	2019-12-13	102031	satisfaction	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-13	912	183	8.0	2	2019-12-13	102033	commitment	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-13	913	183	7.0	1	2019-12-13	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-29	1970	397	10.0	1	2019-12-29	102020	personal_development	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-29	1971	397	2.0	2	2019-12-29	102022	communication	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-29	1972	397	1.0	2	2019-12-29	102024	rewards	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-29	1973	397	9.0	1	2019-12-29	102031	satisfaction	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-29	1974	397	9.0	1	2019-12-29	102033	commitment	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2019-12-29	1975	397	6.0	1	2019-12-29	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	49	0	200	Germany	Germany	4	5	2
2020-01-06	2499	516	6.0	3	2020-01-06	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-06	2500	516	6.0	1	2020-01-06	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-06	2501	516	1.0	1	2020-01-06	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-06	2502	516	8.0	1	2020-01-06	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-06	2503	516	10.0	1	2020-01-06	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-06	2504	516	10.0	1	2020-01-06	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-31	3735	784	9.0	2	2020-01-31	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-31	3736	784	7.0	1	2020-01-31	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-31	3737	784	5.0	1	2020-01-31	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-31	3738	784	2.0	2	2020-01-31	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-01-31	3739	784	2.0	2	2020-01-31	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-02-25	5378	1140	1.0	1	2020-02-25	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-02-25	5379	1140	9.0	1	2020-02-25	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-02-25	5380	1140	5.0	1	2020-02-25	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-02-25	5381	1140	1.0	2	2020-02-25	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-02-25	5382	1140	8.0	1	2020-02-25	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-02-25	5383	1140	4.0	2	2020-02-25	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-06	5921	1261	10.0	1	2020-03-06	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-06	5922	1261	3.0	1	2020-03-06	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-06	5923	1261	8.0	2	2020-03-06	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-06	5924	1261	5.0	2	2020-03-06	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-06	5925	1261	1.0	2	2020-03-06	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-15	6459	1396	4.0	2	2020-03-15	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-15	6460	1396	7.0	2	2020-03-15	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-15	6461	1396	2.0	1	2020-03-15	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-15	6462	1396	5.0	1	2020-03-15	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-15	6463	1396	3.0	1	2020-03-15	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-15	6464	1396	1.0	1	2020-03-15	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-23	6815	1498	5.0	1	2020-03-23	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-23	6816	1498	3.0	2	2020-03-23	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-23	6817	1498	4.0	1	2020-03-23	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-23	6818	1498	10.0	1	2020-03-23	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-23	6819	1498	8.0	2	2020-03-23	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-23	6820	1498	7.0	1	2020-03-23	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-31	7233	1611	1.0	3	2020-03-31	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-31	7234	1611	8.0	1	2020-03-31	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-31	7235	1611	5.0	2	2020-03-31	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-31	7236	1611	7.0	1	2020-03-31	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-03-31	7237	1611	8.0	1	2020-03-31	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-10	7713	1726	9.0	1	2020-04-10	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-10	7714	1726	10.0	2	2020-04-10	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-10	7715	1726	2.0	1	2020-04-10	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-10	7716	1726	9.0	1	2020-04-10	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-10	7717	1726	2.0	2	2020-04-10	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-10	7718	1726	2.0	1	2020-04-10	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-20	8388	1883	6.0	2	2020-04-20	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-20	8389	1883	5.0	1	2020-04-20	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-20	8390	1883	2.0	2	2020-04-20	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-20	8391	1883	3.0	1	2020-04-20	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-20	8392	1883	3.0	1	2020-04-20	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-20	8393	1883	10.0	1	2020-04-20	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-27	8776	1976	1.0	1	2020-04-27	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-27	8777	1976	10.0	1	2020-04-27	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-27	8778	1976	5.0	1	2020-04-27	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-27	8779	1976	3.0	2	2020-04-27	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-27	8780	1976	5.0	2	2020-04-27	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-04-27	8781	1976	1.0	1	2020-04-27	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-08	9435	2114	10.0	1	2020-05-08	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-08	9436	2114	8.0	1	2020-05-08	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-08	9437	2114	2.5	2	2020-05-08	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-08	9438	2114	4.0	2	2020-05-08	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-08	9439	2114	1.5	2	2020-05-08	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-16	9990	2230	6.5	2	2020-05-16	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-16	9991	2230	6.5	2	2020-05-16	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-16	9992	2230	5.0	1	2020-05-16	102024	rewards	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-16	9993	2230	9.0	1	2020-05-16	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-16	9994	2230	6.5	2	2020-05-16	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-26	10678	2380	1.0	1	2020-05-26	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-26	10679	2380	5.5	2	2020-05-26	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-26	10680	2380	4.0	1	2020-05-26	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-26	10681	2380	5.0	2	2020-05-26	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-26	10682	2380	9.0	1	2020-05-26	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-05-26	10683	2380	4.0	1	2020-05-26	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-06-05	11128	2504	4.0	2	2020-06-05	102009	direct_superior	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-06-05	11129	2504	10.0	1	2020-06-05	102020	personal_development	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-06-05	11130	2504	3.0	2	2020-06-05	102022	communication	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-06-05	11131	2504	3.0	1	2020-06-05	102031	satisfaction	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-06-05	11132	2504	1.0	1	2020-06-05	102033	commitment	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2020-06-05	11133	2504	8.0	1	2020-06-05	102035	emotional_exhaustion	0	m	1970-02-09	2019-01-26	50	1	200	Germany	Germany	4	5	2
2019-12-02	144	30	4.0	2	2019-12-02	102020	personal_development	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-02	145	30	2.0	2	2019-12-02	102024	rewards	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-02	146	30	7.0	1	2019-12-02	102031	satisfaction	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-02	147	30	9.0	1	2019-12-02	102033	commitment	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-02	148	30	2.0	2	2019-12-02	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-09	679	140	5.0	1	2019-12-09	102009	direct_superior	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-09	680	140	3.0	1	2019-12-09	102020	personal_development	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-09	681	140	8.0	1	2019-12-09	102022	communication	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-09	682	140	6.0	1	2019-12-09	102031	satisfaction	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-09	683	140	6.0	2	2019-12-09	102033	commitment	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-09	684	140	10.0	2	2019-12-09	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-29	1992	402	8.0	1	2019-12-29	102009	direct_superior	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-29	1993	402	6.0	1	2019-12-29	102020	personal_development	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-29	1994	402	3.0	2	2019-12-29	102024	rewards	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-29	1995	402	6.0	1	2019-12-29	102031	satisfaction	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-29	1996	402	10.0	1	2019-12-29	102033	commitment	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2019-12-29	1997	402	2.0	2	2019-12-29	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	39	2	200	Germany	Germany	4	5	2
2020-01-10	2622	542	1.0	2	2020-01-10	102009	direct_superior	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-10	2623	542	4.0	1	2020-01-10	102022	communication	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-10	2624	542	1.0	2	2020-01-10	102024	rewards	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-10	2625	542	9.0	1	2020-01-10	102031	satisfaction	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-10	2626	542	6.0	1	2020-01-10	102033	commitment	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-10	2627	542	4.0	1	2020-01-10	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-18	3155	665	1.0	2	2020-01-18	102020	personal_development	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-18	3156	665	4.0	1	2020-01-18	102022	communication	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-18	3157	665	2.0	2	2020-01-18	102024	rewards	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-18	3158	665	3.0	1	2020-01-18	102031	satisfaction	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-18	3159	665	7.0	1	2020-01-18	102033	commitment	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-18	3160	665	7.0	1	2020-01-18	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-28	3651	765	10.0	1	2020-01-28	102009	direct_superior	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-28	3652	765	9.0	2	2020-01-28	102022	communication	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-28	3653	765	1.0	1	2020-01-28	102024	rewards	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-28	3654	765	8.0	1	2020-01-28	102031	satisfaction	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-28	3655	765	7.0	1	2020-01-28	102033	commitment	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-01-28	3656	765	6.0	2	2020-01-28	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-14	4726	999	6.0	1	2020-02-14	102009	direct_superior	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-14	4727	999	2.0	1	2020-02-14	102022	communication	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-14	4728	999	1.0	1	2020-02-14	102024	rewards	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-14	4729	999	6.0	2	2020-02-14	102031	satisfaction	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-14	4730	999	2.0	1	2020-02-14	102033	commitment	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-14	4731	999	1.0	2	2020-02-14	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-21	4965	1053	4.0	1	2020-02-21	102009	direct_superior	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-21	4966	1053	5.0	1	2020-02-21	102020	personal_development	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-21	4967	1053	6.0	1	2020-02-21	102022	communication	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-21	4968	1053	7.0	1	2020-02-21	102024	rewards	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-21	4969	1053	4.0	1	2020-02-21	102031	satisfaction	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-21	4970	1053	2.0	2	2020-02-21	102033	commitment	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-21	4971	1053	4.0	1	2020-02-21	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-28	5453	1156	1.0	1	2020-02-28	102009	direct_superior	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-28	5454	1156	1.0	1	2020-02-28	102022	communication	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-28	5455	1156	5.0	1	2020-02-28	102024	rewards	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-28	5456	1156	2.0	2	2020-02-28	102031	satisfaction	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-28	5457	1156	5.0	1	2020-02-28	102033	commitment	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-02-28	5458	1156	6.0	2	2020-02-28	102035	emotional_exhaustion	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-03-07	6036	1288	1.0	1	2020-03-07	102009	direct_superior	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-03-07	6037	1288	3.0	2	2020-03-07	102020	personal_development	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-03-07	6038	1288	2.0	1	2020-03-07	102022	communication	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
2020-03-07	6039	1288	3.0	2	2020-03-07	102024	rewards	0	f	1980-02-09	2017-01-26	40	3	200	Germany	Germany	4	5	2
