userSurveyID	userID	userIsDeleted	dateStart	dateCompleted	isComplete	mobileConnectionCount	orgNodeID	orgNodeLeft	orgNodeRight
933	1008	0	2020-02-10		0	0	100	2	3
934	1116	0	2020-02-10	2020-02-10	1	0	300	6	7
935	1111	0	2020-02-10	2020-02-10	1	0	300	6	7
936	1073	0	2020-02-10	2020-02-10	1	0	200	4	5
937	1032	0	2020-02-10		0	0	100	2	3
938	1112	0	2020-02-10	2020-02-10	1	0	300	6	7
939	1102	0	2020-02-10	2020-02-10	1	0	300	6	7
940	1045	0	2020-02-10	2020-02-10	1	0	100	2	3
941	1009	0	2020-02-10	2020-02-10	1	0	100	2	3
942	1083	0	2020-02-10	2020-02-10	1	0	200	4	5
943	1052	0	2020-02-10	2020-02-10	1	0	100	2	3
944	1104	0	2020-02-10	2020-02-10	1	0	300	6	7
945	1061	0	2020-02-11	2020-02-11	1	0	200	4	5
946	1098	0	2020-02-11	2020-02-11	1	0	300	6	7
947	1044	0	2020-02-11	2020-02-11	1	0	100	2	3
948	1074	0	2020-02-11	2020-02-11	1	0	200	4	5
949	1038	0	2020-02-11		0	0	100	2	3
950	1042	0	2020-02-11	2020-02-11	1	0	100	2	3
951	1004	0	2020-02-11	2020-02-11	1	0	100	2	3
952	1103	0	2020-02-11	2020-02-11	1	0	300	6	7
953	1025	0	2020-02-11	2020-02-11	1	0	100	2	3
954	1060	0	2020-02-11	2020-02-11	1	0	100	2	3
955	1051	0	2020-02-11	2020-02-11	1	0	100	2	3
956	1057	0	2020-02-11	2020-02-11	1	0	100	2	3
957	1055	0	2020-02-11		0	0	100	2	3
958	1065	0	2020-02-11	2020-02-11	1	0	200	4	5
959	1084	0	2020-02-11	2020-02-11	1	0	200	4	5
960	1090	0	2020-02-11	2020-02-11	1	0	200	4	5
961	1012	0	2020-02-11	2020-02-11	1	0	100	2	3
962	1118	0	2020-02-14	2020-02-14	1	0	300	6	7
963	1075	0	2020-02-14	2020-02-14	1	0	200	4	5
964	1054	0	2020-02-14		0	0	100	2	3
965	1094	0	2020-02-14		0	0	300	6	7
966	1010	0	2020-02-14	2020-02-14	1	0	100	2	3
967	1085	0	2020-02-14	2020-02-14	1	0	200	4	5
968	1105	0	2020-02-14	2020-02-14	1	0	300	6	7
969	1050	0	2020-02-14	2020-02-14	1	0	100	2	3
970	1028	0	2020-02-14	2020-02-14	1	0	100	2	3
971	1119	0	2020-02-14	2020-02-14	1	0	300	6	7
972	1016	0	2020-02-14	2020-02-14	1	0	100	2	3
973	1097	0	2020-02-14		0	0	300	6	7
974	1017	0	2020-02-14	2020-02-14	1	0	100	2	3
975	1020	0	2020-02-14	2020-02-14	1	0	100	2	3
976	1081	0	2020-02-14		0	0	200	4	5
977	1034	0	2020-02-14	2020-02-14	1	0	100	2	3
978	1023	0	2020-02-14		0	0	100	2	3
979	1120	0	2020-02-14		0	0	300	6	7
980	1019	0	2020-02-14	2020-02-14	1	0	100	2	3
981	1087	0	2020-02-14		0	0	200	4	5
982	1041	0	2020-02-14	2020-02-14	1	0	100	2	3
983	1113	0	2020-02-14		0	0	300	6	7
984	1059	0	2020-02-14		0	0	100	2	3
985	1049	0	2020-02-14	2020-02-14	1	0	100	2	3
986	1058	0	2020-02-14	2020-02-14	1	0	100	2	3
987	1080	0	2020-02-14	2020-02-14	1	0	200	4	5
988	1067	0	2020-02-14	2020-02-14	1	0	200	4	5
989	1064	0	2020-02-14	2020-02-14	1	0	200	4	5
990	1003	0	2020-02-14	2020-02-14	1	0	100	2	3
991	1106	0	2020-02-14	2020-02-14	1	0	300	6	7
992	1021	0	2020-02-14	2020-02-14	1	0	100	2	3
993	1006	0	2020-02-14	2020-02-14	1	0	100	2	3
994	1071	0	2020-02-14	2020-02-14	1	0	200	4	5
995	1066	0	2020-02-14		0	0	200	4	5
996	1007	0	2020-02-14	2020-02-14	1	0	100	2	3
997	1029	0	2020-02-14	2020-02-14	1	0	100	2	3
998	1082	0	2020-02-14	2020-02-14	1	0	200	4	5
999	1078	0	2020-02-14	2020-02-14	1	0	200	4	5
1000	1096	0	2020-02-14		0	0	300	6	7
1001	1005	0	2020-02-14	2020-02-14	1	0	100	2	3
1002	1095	0	2020-02-14	2020-02-14	1	0	300	6	7
1003	1001	0	2020-02-15	2020-02-15	1	0	100	2	3
1004	1014	0	2020-02-15		0	0	100	2	3
1005	1107	0	2020-02-15	2020-02-15	1	0	300	6	7
1006	1031	0	2020-02-15	2020-02-15	1	0	100	2	3
1007	1088	0	2020-02-15	2020-02-15	1	0	200	4	5
1008	1011	0	2020-02-15	2020-02-15	1	0	100	2	3
1009	1018	0	2020-02-15	2020-02-15	1	0	100	2	3
1010	1035	0	2020-02-15		0	0	100	2	3
1011	1033	0	2020-02-15		0	0	100	2	3
1012	1036	0	2020-02-16	2020-02-16	1	0	100	2	3
1013	1086	0	2020-02-16		0	0	200	4	5
1014	1062	0	2020-02-16	2020-02-16	1	0	200	4	5
1015	1015	0	2020-02-16	2020-02-16	1	0	100	2	3
1016	1108	0	2020-02-16		0	0	300	6	7
1017	1099	0	2020-02-16	2020-02-16	1	0	300	6	7
1018	1046	0	2020-02-16	2020-02-16	1	0	100	2	3
1019	1110	0	2020-02-16	2020-02-16	1	0	300	6	7
1020	1076	0	2020-02-16	2020-02-16	1	0	200	4	5
1021	1039	0	2020-02-16	2020-02-16	1	0	100	2	3
1022	1070	0	2020-02-16	2020-02-16	1	0	200	4	5
1023	1091	0	2020-02-16	2020-02-16	1	0	300	6	7
1024	1008	0	2020-02-17	2020-02-17	1	0	100	2	3
1025	1022	0	2020-02-17	2020-02-17	1	0	100	2	3
1026	1092	0	2020-02-17	2020-02-17	1	0	300	6	7
1027	1117	0	2020-02-17	2020-02-17	1	0	300	6	7
1028	1063	0	2020-02-17	2020-02-17	1	0	200	4	5
1029	1068	0	2020-02-17		0	0	200	4	5
1030	1114	0	2020-02-17	2020-02-17	1	0	300	6	7
1031	1013	0	2020-02-17	2020-02-17	1	0	100	2	3
1032	1115	0	2020-02-17	2020-02-17	1	0	300	6	7
1033	1027	0	2020-02-17		0	0	100	2	3
1034	1048	0	2020-02-17	2020-02-17	1	0	100	2	3
1035	1043	0	2020-02-17	2020-02-17	1	0	100	2	3
1036	1083	0	2020-02-17	2020-02-17	1	0	200	4	5
1037	1069	0	2020-02-17		0	0	200	4	5
1038	1030	0	2020-02-17	2020-02-17	1	0	100	2	3
1039	1026	0	2020-02-17	2020-02-17	1	0	100	2	3
1040	1101	0	2020-02-17	2020-02-17	1	0	300	6	7
1041	1052	0	2020-02-18	2020-02-18	1	0	100	2	3
1042	1053	0	2020-02-18	2020-02-18	1	0	100	2	3
1043	1047	0	2020-02-18	2020-02-18	1	0	100	2	3
1044	1040	0	2020-02-18	2020-02-18	1	0	100	2	3
1045	1024	0	2020-02-18	2020-02-18	1	0	100	2	3
1046	1065	0	2020-02-18		0	0	200	4	5
1047	1077	0	2020-02-18		0	0	200	4	5
1048	1093	0	2020-02-18	2020-02-18	1	0	300	6	7
1049	1074	0	2020-02-18		0	0	200	4	5
1050	1060	0	2020-02-18	2020-02-18	1	0	100	2	3
1051	1051	0	2020-02-18	2020-02-18	1	0	100	2	3
1052	1079	0	2020-02-18		0	0	200	4	5
1053	1078	0	2020-02-21	2020-02-21	1	0	200	4	5
1054	1044	0	2020-02-21	2020-02-21	1	0	100	2	3
1055	1037	0	2020-02-21		0	0	100	2	3
1056	1102	0	2020-02-21	2020-02-21	1	0	300	6	7
1057	1116	0	2020-02-21	2020-02-21	1	0	300	6	7
1058	1045	0	2020-02-21	2020-02-21	1	0	100	2	3
1059	1104	0	2020-02-21		0	0	300	6	7
1060	1109	0	2020-02-21	2020-02-21	1	0	300	6	7
1061	1007	0	2020-02-21		0	0	100	2	3
1062	1003	0	2020-02-21	2020-02-21	1	0	100	2	3
1063	1112	0	2020-02-21	2020-02-21	1	0	300	6	7
1064	1050	0	2020-02-21	2020-02-21	1	0	100	2	3
1065	1034	0	2020-02-21	2020-02-21	1	0	100	2	3
1066	1038	0	2020-02-21		0	0	100	2	3
1067	1032	0	2020-02-21	2020-02-21	1	0	100	2	3
1068	1089	0	2020-02-21	2020-02-21	1	0	200	4	5
1069	1103	0	2020-02-21	2020-02-21	1	0	300	6	7
1070	1084	0	2020-02-21	2020-02-21	1	0	200	4	5
1071	1009	0	2020-02-21	2020-02-21	1	0	100	2	3
1072	1098	0	2020-02-21	2020-02-21	1	0	300	6	7
1073	1090	0	2020-02-21	2020-02-21	1	0	200	4	5
1074	1057	0	2020-02-21	2020-02-21	1	0	100	2	3
1075	1067	0	2020-02-21	2020-02-21	1	0	200	4	5
1076	1119	0	2020-02-21		0	0	300	6	7
1077	1012	0	2020-02-21		0	0	100	2	3
1078	1025	0	2020-02-21	2020-02-21	1	0	100	2	3
1079	1072	0	2020-02-21	2020-02-21	1	0	200	4	5
1080	1100	0	2020-02-21	2020-02-21	1	0	300	6	7
1081	1002	0	2020-02-21	2020-02-21	1	0	100	2	3
1082	1066	0	2020-02-21	2020-02-21	1	0	200	4	5
1083	1021	0	2020-02-21	2020-02-21	1	0	100	2	3
1084	1073	0	2020-02-21		0	0	200	4	5
1085	1120	0	2020-02-21	2020-02-21	1	0	300	6	7
1086	1061	0	2020-02-21	2020-02-21	1	0	200	4	5
1087	1004	0	2020-02-21	2020-02-21	1	0	100	2	3
1088	1055	0	2020-02-21	2020-02-21	1	0	100	2	3
1089	1056	0	2020-02-21	2020-02-21	1	0	100	2	3
1090	1020	0	2020-02-21	2020-02-21	1	0	100	2	3
1091	1111	0	2020-02-21	2020-02-21	1	0	300	6	7
1092	1105	0	2020-02-21		0	0	300	6	7
1093	1042	0	2020-02-21	2020-02-21	1	0	100	2	3
1094	1019	0	2020-02-22	2020-02-22	1	0	100	2	3
1095	1049	0	2020-02-22	2020-02-22	1	0	100	2	3
1096	1071	0	2020-02-22	2020-02-22	1	0	200	4	5
1097	1017	0	2020-02-22	2020-02-22	1	0	100	2	3
1098	1058	0	2020-02-22	2020-02-22	1	0	100	2	3
1099	1107	0	2020-02-22	2020-02-22	1	0	300	6	7
1100	1031	0	2020-02-22	2020-02-22	1	0	100	2	3
1101	1001	0	2020-02-22	2020-02-22	1	0	100	2	3
1102	1091	0	2020-02-23	2020-02-23	1	0	300	6	7
1103	1080	0	2020-02-23	2020-02-23	1	0	200	4	5
1104	1095	0	2020-02-23	2020-02-23	1	0	300	6	7
1105	1023	0	2020-02-23	2020-02-23	1	0	100	2	3
1106	1046	0	2020-02-23	2020-02-23	1	0	100	2	3
1107	1016	0	2020-02-23	2020-02-23	1	0	100	2	3
1108	1118	0	2020-02-23	2020-02-23	1	0	300	6	7
1109	1006	0	2020-02-23	2020-02-23	1	0	100	2	3
1110	1070	0	2020-02-23	2020-02-23	1	0	200	4	5
1111	1087	0	2020-02-23	2020-02-23	1	0	200	4	5
1112	1036	0	2020-02-23		0	0	100	2	3
1113	1039	0	2020-02-23	2020-02-23	1	0	100	2	3
1114	1041	0	2020-02-23	2020-02-23	1	0	100	2	3
1115	1054	0	2020-02-23	2020-02-23	1	0	100	2	3
1116	1082	0	2020-02-23	2020-02-23	1	0	200	4	5
1117	1096	0	2020-02-24	2020-02-24	1	0	300	6	7
1118	1008	0	2020-02-24	2020-02-24	1	0	100	2	3
1119	1083	0	2020-02-24	2020-02-24	1	0	200	4	5
1120	1094	0	2020-02-24	2020-02-24	1	0	300	6	7
1121	1115	0	2020-02-24	2020-02-24	1	0	300	6	7
1122	1106	0	2020-02-24		0	0	300	6	7
1123	1081	0	2020-02-24		0	0	200	4	5
1124	1059	0	2020-02-24	2020-02-24	1	0	100	2	3
1125	1085	0	2020-02-24		0	0	200	4	5
1126	1113	0	2020-02-24	2020-02-24	1	0	300	6	7
1127	1043	0	2020-02-24	2020-02-24	1	0	100	2	3
1128	1075	0	2020-02-24	2020-02-24	1	0	200	4	5
1129	1028	0	2020-02-24	2020-02-24	1	0	100	2	3
1130	1026	0	2020-02-24	2020-02-24	1	0	100	2	3
1131	1088	0	2020-02-24	2020-02-24	1	0	200	4	5
1132	1064	0	2020-02-24	2020-02-24	1	0	200	4	5
1133	1010	0	2020-02-24		0	0	100	2	3
1134	1063	0	2020-02-24		0	0	200	4	5
1135	1005	0	2020-02-24	2020-02-24	1	0	100	2	3
1136	1097	0	2020-02-24	2020-02-24	1	0	300	6	7
1137	1029	0	2020-02-24		0	0	100	2	3
1138	1018	0	2020-02-25	2020-02-25	1	0	100	2	3
1139	1092	0	2020-02-25	2020-02-25	1	0	300	6	7
1140	1077	0	2020-02-25	2020-02-25	1	0	200	4	5
1141	1101	0	2020-02-25	2020-02-25	1	0	300	6	7
1142	1035	0	2020-02-25		0	0	100	2	3
1143	1065	0	2020-02-25	2020-02-25	1	0	200	4	5
1144	1068	0	2020-02-25	2020-02-25	1	0	200	4	5
1145	1048	0	2020-02-25		0	0	100	2	3
1146	1011	0	2020-02-25	2020-02-25	1	0	100	2	3
1147	1117	0	2020-02-25	2020-02-25	1	0	300	6	7
1148	1014	0	2020-02-25	2020-02-25	1	0	100	2	3
1149	1022	0	2020-02-25	2020-02-25	1	0	100	2	3
1150	1033	0	2020-02-25	2020-02-25	1	0	100	2	3
1151	1086	0	2020-02-25	2020-02-25	1	0	200	4	5
1152	1030	0	2020-02-25		0	0	100	2	3
1153	1013	0	2020-02-25	2020-02-25	1	0	100	2	3
1154	1051	0	2020-02-28	2020-02-28	1	0	100	2	3
1155	1069	0	2020-02-28	2020-02-28	1	0	200	4	5
1156	1078	0	2020-02-28	2020-02-28	1	0	200	4	5
1157	1074	0	2020-02-28	2020-02-28	1	0	200	4	5
1158	1056	0	2020-02-28	2020-02-28	1	0	100	2	3
1159	1052	0	2020-02-28	2020-02-28	1	0	100	2	3
1160	1099	0	2020-02-28		0	0	300	6	7
1161	1007	0	2020-02-28	2020-02-28	1	0	100	2	3
1162	1114	0	2020-02-28		0	0	300	6	7
1163	1108	0	2020-02-28	2020-02-28	1	0	300	6	7
1164	1057	0	2020-02-28	2020-02-28	1	0	100	2	3
1165	1021	0	2020-02-28	2020-02-28	1	0	100	2	3
1166	1015	0	2020-02-28	2020-02-28	1	0	100	2	3
1167	1110	0	2020-02-28	2020-02-28	1	0	300	6	7
1168	1076	0	2020-02-28	2020-02-28	1	0	200	4	5
1169	1093	0	2020-02-28	2020-02-28	1	0	300	6	7
1170	1047	0	2020-02-28	2020-02-28	1	0	100	2	3
1171	1024	0	2020-02-28	2020-02-28	1	0	100	2	3
1172	1053	0	2020-02-28		0	0	100	2	3
1173	1040	0	2020-02-28	2020-02-28	1	0	100	2	3
1174	1062	0	2020-02-28	2020-02-28	1	0	200	4	5
1175	1079	0	2020-02-28	2020-02-28	1	0	200	4	5
1176	1060	0	2020-02-28		0	0	100	2	3
1177	1090	0	2020-02-28	2020-02-28	1	0	200	4	5
1178	1027	0	2020-02-28	2020-02-28	1	0	100	2	3
1179	1038	0	2020-02-29	2020-02-29	1	0	100	2	3
1180	1044	0	2020-02-29	2020-02-29	1	0	100	2	3
1181	1002	0	2020-02-29	2020-02-29	1	0	100	2	3
1182	1103	0	2020-02-29		0	0	300	6	7
1183	1102	0	2020-02-29	2020-02-29	1	0	300	6	7
1184	1003	0	2020-02-29	2020-02-29	1	0	100	2	3
1185	1116	0	2020-02-29	2020-02-29	1	0	300	6	7
1186	1120	0	2020-02-29	2020-02-29	1	0	300	6	7
1187	1119	0	2020-02-29	2020-02-29	1	0	300	6	7
1188	1104	0	2020-02-29	2020-02-29	1	0	300	6	7
1189	1067	0	2020-02-29	2020-02-29	1	0	200	4	5
1190	1031	0	2020-02-29	2020-02-29	1	0	100	2	3
1191	1049	0	2020-02-29	2020-02-29	1	0	100	2	3
1192	1017	0	2020-02-29		0	0	100	2	3
1193	1037	0	2020-03-01		0	0	100	2	3
1194	1042	0	2020-03-01		0	0	100	2	3
1195	1095	0	2020-03-01		0	0	300	6	7
1196	1073	0	2020-03-01	2020-03-01	1	0	200	4	5
1197	1098	0	2020-03-01	2020-03-01	1	0	300	6	7
1198	1089	0	2020-03-01	2020-03-01	1	0	200	4	5
1199	1082	0	2020-03-01		0	0	200	4	5
1200	1066	0	2020-03-01	2020-03-01	1	0	200	4	5
1201	1112	0	2020-03-01	2020-03-01	1	0	300	6	7
1202	1100	0	2020-03-01	2020-03-01	1	0	300	6	7
1203	1020	0	2020-03-01	2020-03-01	1	0	100	2	3
1204	1045	0	2020-03-01	2020-03-01	1	0	100	2	3
1205	1019	0	2020-03-01	2020-03-01	1	0	100	2	3
1206	1105	0	2020-03-01		0	0	300	6	7
1207	1080	0	2020-03-01		0	0	200	4	5
1208	1012	0	2020-03-02	2020-03-02	1	0	100	2	3
1209	1032	0	2020-03-02	2020-03-02	1	0	100	2	3
1210	1034	0	2020-03-02		0	0	100	2	3
1211	1111	0	2020-03-02	2020-03-02	1	0	300	6	7
1212	1091	0	2020-03-02	2020-03-02	1	0	300	6	7
1213	1008	0	2020-03-02	2020-03-02	1	0	100	2	3
1214	1009	0	2020-03-02	2020-03-02	1	0	100	2	3
1215	1050	0	2020-03-02	2020-03-02	1	0	100	2	3
1216	1118	0	2020-03-02	2020-03-02	1	0	300	6	7
1217	1039	0	2020-03-02	2020-03-02	1	0	100	2	3
1218	1096	0	2020-03-02	2020-03-02	1	0	300	6	7
1219	1084	0	2020-03-02	2020-03-02	1	0	200	4	5
1220	1109	0	2020-03-02	2020-03-02	1	0	300	6	7
1221	1025	0	2020-03-02	2020-03-02	1	0	100	2	3
1222	1061	0	2020-03-02		0	0	200	4	5
1223	1004	0	2020-03-02	2020-03-02	1	0	100	2	3
1224	1107	0	2020-03-02	2020-03-02	1	0	300	6	7
1225	1023	0	2020-03-02		0	0	100	2	3
1226	1072	0	2020-03-02	2020-03-02	1	0	200	4	5
1227	1088	0	2020-03-02		0	0	200	4	5
1228	1046	0	2020-03-02	2020-03-02	1	0	100	2	3
1229	1055	0	2020-03-02	2020-03-02	1	0	100	2	3
1230	1016	0	2020-03-02	2020-03-02	1	0	100	2	3
1231	1071	0	2020-03-03		0	0	200	4	5
1232	1063	0	2020-03-03	2020-03-03	1	0	200	4	5
1233	1035	0	2020-03-03	2020-03-03	1	0	100	2	3
1234	1058	0	2020-03-03		0	0	100	2	3
1235	1041	0	2020-03-03	2020-03-03	1	0	100	2	3
1236	1036	0	2020-03-03	2020-03-03	1	0	100	2	3
1237	1106	0	2020-03-03	2020-03-03	1	0	300	6	7
1238	1054	0	2020-03-03		0	0	100	2	3
1239	1018	0	2020-03-03	2020-03-03	1	0	100	2	3
1240	1043	0	2020-03-03	2020-03-03	1	0	100	2	3
1241	1048	0	2020-03-03	2020-03-03	1	0	100	2	3
1242	1070	0	2020-03-03	2020-03-03	1	0	200	4	5
1243	1029	0	2020-03-03	2020-03-03	1	0	100	2	3
1244	1028	0	2020-03-03		0	0	100	2	3
1245	1001	0	2020-03-03	2020-03-03	1	0	100	2	3
1246	1011	0	2020-03-03		0	0	100	2	3
1247	1026	0	2020-03-06	2020-03-06	1	0	100	2	3
1248	1092	0	2020-03-06	2020-03-06	1	0	300	6	7
1249	1013	0	2020-03-06	2020-03-06	1	0	100	2	3
1250	1085	0	2020-03-06	2020-03-06	1	0	200	4	5
1251	1090	0	2020-03-06		0	0	200	4	5
1252	1083	0	2020-03-06		0	0	200	4	5
1253	1086	0	2020-03-06	2020-03-06	1	0	200	4	5
1254	1030	0	2020-03-06	2020-03-06	1	0	100	2	3
1255	1113	0	2020-03-06	2020-03-06	1	0	300	6	7
1256	1015	0	2020-03-06		0	0	100	2	3
1257	1068	0	2020-03-06	2020-03-06	1	0	200	4	5
1258	1014	0	2020-03-06	2020-03-06	1	0	100	2	3
1259	1065	0	2020-03-06	2020-03-06	1	0	200	4	5
1260	1006	0	2020-03-06	2020-03-06	1	0	100	2	3
1261	1077	0	2020-03-06	2020-03-06	1	0	200	4	5
1262	1097	0	2020-03-06	2020-03-06	1	0	300	6	7
1263	1064	0	2020-03-06		0	0	200	4	5
1264	1022	0	2020-03-06		0	0	100	2	3
1265	1059	0	2020-03-06	2020-03-06	1	0	100	2	3
1266	1005	0	2020-03-06	2020-03-06	1	0	100	2	3
1267	1101	0	2020-03-06	2020-03-06	1	0	300	6	7
1268	1087	0	2020-03-06	2020-03-06	1	0	200	4	5
1269	1115	0	2020-03-06		0	0	300	6	7
1270	1117	0	2020-03-06	2020-03-06	1	0	300	6	7
1271	1094	0	2020-03-06	2020-03-06	1	0	300	6	7
1272	1075	0	2020-03-06	2020-03-06	1	0	200	4	5
1273	1081	0	2020-03-06	2020-03-06	1	0	200	4	5
1274	1010	0	2020-03-06	2020-03-06	1	0	100	2	3
1275	1033	0	2020-03-06	2020-03-06	1	0	100	2	3
1276	1116	0	2020-03-07	2020-03-07	1	0	300	6	7
1277	1079	0	2020-03-07	2020-03-07	1	0	200	4	5
1278	1056	0	2020-03-07	2020-03-07	1	0	100	2	3
1279	1114	0	2020-03-07	2020-03-07	1	0	300	6	7
1280	1067	0	2020-03-07	2020-03-07	1	0	200	4	5
1281	1007	0	2020-03-07	2020-03-07	1	0	100	2	3
1282	1031	0	2020-03-07		0	0	100	2	3
1283	1110	0	2020-03-07		0	0	300	6	7
1284	1060	0	2020-03-07		0	0	100	2	3
1285	1103	0	2020-03-07	2020-03-07	1	0	300	6	7
1286	1108	0	2020-03-07	2020-03-07	1	0	300	6	7
1287	1047	0	2020-03-07	2020-03-07	1	0	100	2	3
1288	1078	0	2020-03-07	2020-03-07	1	0	200	4	5
1289	1120	0	2020-03-07		0	0	300	6	7
1290	1099	0	2020-03-07	2020-03-07	1	0	300	6	7
1291	1076	0	2020-03-08		0	0	200	4	5
1292	1027	0	2020-03-08	2020-03-08	1	0	100	2	3
1293	1104	0	2020-03-08	2020-03-08	1	0	300	6	7
1294	1069	0	2020-03-08	2020-03-08	1	0	200	4	5
1295	1017	0	2020-03-08	2020-03-08	1	0	100	2	3
1296	1020	0	2020-03-08		0	0	100	2	3
1297	1074	0	2020-03-08	2020-03-08	1	0	200	4	5
1298	1045	0	2020-03-08	2020-03-08	1	0	100	2	3
1299	1105	0	2020-03-08		0	0	300	6	7
1300	1080	0	2020-03-08	2020-03-08	1	0	200	4	5
1301	1052	0	2020-03-08		0	0	100	2	3
1302	1119	0	2020-03-08	2020-03-08	1	0	300	6	7
1303	1051	0	2020-03-08	2020-03-08	1	0	100	2	3
1304	1038	0	2020-03-08	2020-03-08	1	0	100	2	3
1305	1040	0	2020-03-08	2020-03-08	1	0	100	2	3
1306	1019	0	2020-03-08		0	0	100	2	3
1307	1003	0	2020-03-08	2020-03-08	1	0	100	2	3
1308	1021	0	2020-03-09	2020-03-09	1	0	100	2	3
1309	1093	0	2020-03-09		0	0	300	6	7
1310	1062	0	2020-03-09	2020-03-09	1	0	200	4	5
1311	1072	0	2020-03-09		0	0	200	4	5
1312	1112	0	2020-03-09	2020-03-09	1	0	300	6	7
1313	1057	0	2020-03-09		0	0	100	2	3
1314	1004	0	2020-03-09	2020-03-09	1	0	100	2	3
1315	1002	0	2020-03-09		0	0	100	2	3
1316	1095	0	2020-03-09	2020-03-09	1	0	300	6	7
1317	1109	0	2020-03-09	2020-03-09	1	0	300	6	7
1318	1102	0	2020-03-09	2020-03-09	1	0	300	6	7
1319	1023	0	2020-03-09		0	0	100	2	3
1320	1055	0	2020-03-09		0	0	100	2	3
1321	1053	0	2020-03-09		0	0	100	2	3
1322	1049	0	2020-03-09		0	0	100	2	3
1323	1024	0	2020-03-09	2020-03-09	1	0	100	2	3
1324	1050	0	2020-03-09	2020-03-09	1	0	100	2	3
1325	1073	0	2020-03-09		0	0	200	4	5
1326	1034	0	2020-03-10		0	0	100	2	3
1327	1100	0	2020-03-10		0	0	300	6	7
1328	1111	0	2020-03-10	2020-03-10	1	0	300	6	7
1329	1008	0	2020-03-10	2020-03-10	1	0	100	2	3
1330	1044	0	2020-03-10	2020-03-10	1	0	100	2	3
1331	1029	0	2020-03-10	2020-03-10	1	0	100	2	3
1332	1001	0	2020-03-10		0	0	100	2	3
1333	1106	0	2020-03-10	2020-03-10	1	0	300	6	7
1334	1054	0	2020-03-10		0	0	100	2	3
1335	1011	0	2020-03-10	2020-03-10	1	0	100	2	3
1336	1046	0	2020-03-10		0	0	100	2	3
1337	1016	0	2020-03-13	2020-03-13	1	0	100	2	3
1338	1101	0	2020-03-13	2020-03-13	1	0	300	6	7
1339	1071	0	2020-03-13	2020-03-13	1	0	200	4	5
1340	1107	0	2020-03-13		0	0	300	6	7
1341	1042	0	2020-03-13		0	0	100	2	3
1342	1035	0	2020-03-13	2020-03-13	1	0	100	2	3
1343	1082	0	2020-03-13	2020-03-13	1	0	200	4	5
1344	1043	0	2020-03-13	2020-03-13	1	0	100	2	3
1345	1118	0	2020-03-13	2020-03-13	1	0	300	6	7
1346	1018	0	2020-03-13		0	0	100	2	3
1347	1081	0	2020-03-13	2020-03-13	1	0	200	4	5
1348	1010	0	2020-03-13	2020-03-13	1	0	100	2	3
1349	1036	0	2020-03-13	2020-03-13	1	0	100	2	3
1350	1088	0	2020-03-13		0	0	200	4	5
1351	1037	0	2020-03-13	2020-03-13	1	0	100	2	3
1352	1091	0	2020-03-13	2020-03-13	1	0	300	6	7
1353	1048	0	2020-03-13		0	0	100	2	3
1354	1025	0	2020-03-13		0	0	100	2	3
1355	1059	0	2020-03-13	2020-03-13	1	0	100	2	3
1356	1066	0	2020-03-13	2020-03-13	1	0	200	4	5
1357	1075	0	2020-03-13		0	0	200	4	5
1358	1096	0	2020-03-13	2020-03-13	1	0	300	6	7
1359	1086	0	2020-03-13	2020-03-13	1	0	200	4	5
1360	1032	0	2020-03-13	2020-03-13	1	0	100	2	3
1361	1009	0	2020-03-13	2020-03-13	1	0	100	2	3
1362	1070	0	2020-03-13	2020-03-13	1	0	200	4	5
1363	1039	0	2020-03-13	2020-03-13	1	0	100	2	3
1364	1098	0	2020-03-13	2020-03-13	1	0	300	6	7
1365	1089	0	2020-03-13		0	0	200	4	5
1366	1087	0	2020-03-13		0	0	200	4	5
1367	1041	0	2020-03-13	2020-03-13	1	0	100	2	3
1368	1028	0	2020-03-13	2020-03-13	1	0	100	2	3
1369	1014	0	2020-03-13	2020-03-13	1	0	100	2	3
1370	1012	0	2020-03-13		0	0	100	2	3
1371	1058	0	2020-03-13	2020-03-13	1	0	100	2	3
1372	1061	0	2020-03-13	2020-03-13	1	0	200	4	5
1373	1063	0	2020-03-13	2020-03-13	1	0	200	4	5
1374	1084	0	2020-03-13	2020-03-13	1	0	200	4	5
1375	1094	0	2020-03-14	2020-03-14	1	0	300	6	7
1376	1097	0	2020-03-14		0	0	300	6	7
1377	1116	0	2020-03-14	2020-03-14	1	0	300	6	7
1378	1099	0	2020-03-14	2020-03-14	1	0	300	6	7
1379	1117	0	2020-03-14	2020-03-14	1	0	300	6	7
1380	1108	0	2020-03-14		0	0	300	6	7
1381	1120	0	2020-03-14		0	0	300	6	7
1382	1083	0	2020-03-14		0	0	200	4	5
1383	1005	0	2020-03-14		0	0	100	2	3
1384	1013	0	2020-03-14	2020-03-14	1	0	100	2	3
1385	1064	0	2020-03-14	2020-03-14	1	0	200	4	5
1386	1006	0	2020-03-15	2020-03-15	1	0	100	2	3
1387	1022	0	2020-03-15	2020-03-15	1	0	100	2	3
1388	1060	0	2020-03-15	2020-03-15	1	0	100	2	3
1389	1114	0	2020-03-15	2020-03-15	1	0	300	6	7
1390	1026	0	2020-03-15	2020-03-15	1	0	100	2	3
1391	1017	0	2020-03-15	2020-03-15	1	0	100	2	3
1392	1052	0	2020-03-15	2020-03-15	1	0	100	2	3
1393	1031	0	2020-03-15	2020-03-15	1	0	100	2	3
